index,player,kills,deaths,kd,hill_time,team_name,team_score,map_outcome,matchID,map_winner,mode,gametime,match_winner,first_kill,first_death,plant,defuse,captures
2,JoeDeceives,6,5,1.20,,Los Angeles Guerrillas,6,winner,LAGLATW1M2, El Asilo,SearchandDestroy,11:58,Los Angeles Guerrillas,1,0,5,0,
3,Arcitys,9,7,1.29,,Los Angeles Guerrillas,6,winner,LAGLATW1M2, El Asilo,SearchandDestroy,11:58,Los Angeles Guerrillas,1,2,0,1,
4,Octane,3,8,0.38,,Los Angeles Thieves,4,loser,LAGLATW1M2, El Asilo,SearchandDestroy,11:58,Los Angeles Guerrillas,0,0,0,1,
5,Drazah,7,7,1.00,,Los Angeles Thieves,4,loser,LAGLATW1M2, El Asilo,SearchandDestroy,11:58,Los Angeles Guerrillas,2,3,0,0,
6,Kenny,6,9,0.67,,Los Angeles Thieves,4,loser,LAGLATW1M2, El Asilo,SearchandDestroy,11:58,Los Angeles Guerrillas,1,0,2,0,
7,Envoy,7,7,1.00,,Los Angeles Thieves,4,loser,LAGLATW1M2, El Asilo,SearchandDestroy,11:58,Los Angeles Guerrillas,2,2,2,0,
0,Assault,18,24,0.75,,Los Angeles Guerrillas,1,loser,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,1
1,Exceed,27,32,0.84,,Los Angeles Guerrillas,1,loser,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,4
2,JoeDeceives,20,31,0.65,,Los Angeles Guerrillas,1,loser,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,2
3,Arcitys,25,26,0.96,,Los Angeles Guerrillas,1,loser,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,6
4,Octane,31,25,1.24,,Los Angeles Thieves,3,winner,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,2
5,Drazah,27,19,1.42,,Los Angeles Thieves,3,winner,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,5
6,Kenny,28,25,1.12,,Los Angeles Thieves,3,winner,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,3
7,Envoy,27,21,1.29,,Los Angeles Thieves,3,winner,LAGLATW1M2, Fortress,Control,12:12,Los Angeles Guerrillas,,,,,5
0,Assault,22,25,0.88,56,Los Angeles Guerrillas,250,winner,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
1,Exceed,24,29,0.83,63,Los Angeles Guerrillas,250,winner,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
2,JoeDeceives,26,29,0.90,56,Los Angeles Guerrillas,250,winner,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
3,Arcitys,34,17,2.00,85,Los Angeles Guerrillas,250,winner,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
4,Octane,19,24,0.79,35,Los Angeles Thieves,199,loser,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
5,Drazah,17,24,0.71,82,Los Angeles Thieves,199,loser,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
6,Kenny,34,29,1.17,58,Los Angeles Thieves,199,loser,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
7,Envoy,30,29,1.03,66,Los Angeles Thieves,199,loser,LAGLATW1M2, Fortress,Hardpoint,11:22,Los Angeles Guerrillas,,,,,
