index,player,kills,deaths,kd,hill_time,team_name,team_score,map_outcome,matchID,map_winner,mode,gametime,match_winner,first_kill,first_death,plant,defuse,captures
7,Huke,22,24,0.92,,OpTic Texas,2,loser,LAGOTW1M3, El Asilo,Control,13:02,Los Angeles Guerrillas,,,,,0
0,Assault,20,22,0.91,102,Los Angeles Guerrillas,226,loser,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
1,Exceed,32,19,1.68,37,Los Angeles Guerrillas,226,loser,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
2,JoeDeceives,25,28,0.89,44,Los Angeles Guerrillas,226,loser,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
3,Arcitys,23,21,1.10,49,Los Angeles Guerrillas,226,loser,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
4,Ghosty,18,24,0.75,70,OpTic Texas,250,winner,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
5,Shotzzy,34,26,1.31,81,OpTic Texas,250,winner,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
6,Dashy,15,25,0.60,48,OpTic Texas,250,winner,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
7,Huke,23,25,0.92,103,OpTic Texas,250,winner,LAGOTW1M3, Fortress,Hardpoint,11:56,Los Angeles Guerrillas,,,,,
0,Assault,3,7,0.43,,Los Angeles Guerrillas,1,loser,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,1,0,0,0,
1,Exceed,4,6,0.67,,Los Angeles Guerrillas,1,loser,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,1,1,0,0,
2,JoeDeceives,2,6,0.33,,Los Angeles Guerrillas,1,loser,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,0,1,2,0,
3,Arcitys,1,7,0.14,,Los Angeles Guerrillas,1,loser,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,0,3,0,0,
4,Ghosty,1,4,0.25,,OpTic Texas,6,winner,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,0,1,0,0,
5,Shotzzy,6,4,1.50,,OpTic Texas,6,winner,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,4,1,0,0,
6,Dashy,5,1,5.00,,OpTic Texas,6,winner,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,1,0,0,1,
7,Huke,14,1,14.00,,OpTic Texas,6,winner,LAGOTW1M3, El Asilo,SearchandDestroy,7:58,Los Angeles Guerrillas,0,0,1,0,
0,Bance,18,24,0.75,74,Minnesota RØKKR,240,loser,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
1,Afro,18,21,0.86,82,Minnesota RØKKR,240,loser,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
2,Attach,27,21,1.29,92,Minnesota RØKKR,240,loser,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
3,Cammy,25,23,1.09,5,Minnesota RØKKR,240,loser,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
4,Sib,21,25,0.84,33,Seattle Surge,250,winner,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
5,Accuracy,19,21,0.90,114,Seattle Surge,250,winner,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
6,Mack,24,24,1.00,99,Seattle Surge,250,winner,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
7,Pred,25,18,1.39,17,Seattle Surge,250,winner,MRSSW1M3, Hydro,Hardpoint,11:46,Minnesota RØKKR,,,,,
0,Bance,1,7,0.14,,Minnesota RØKKR,1,loser,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,1,2,0,0,
1,Afro,5,6,0.83,,Minnesota RØKKR,1,loser,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,1,1,0,1,
2,Attach,4,6,0.67,,Minnesota RØKKR,1,loser,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,0,1,0,0,
3,Cammy,2,7,0.28,,Minnesota RØKKR,1,loser,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,0,1,2,0,
4,Sib,8,2,4.00,,Seattle Surge,6,winner,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,1,0,0,2,
5,Accuracy,3,3,1.00,,Seattle Surge,6,winner,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,0,0,1,0,
6,Mack,10,3,3.33,,Seattle Surge,6,winner,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,2,0,3,0,
7,Pred,5,4,1.25,,Seattle Surge,6,winner,MRSSW1M3, Hotel,SearchandDestroy,7:21,Minnesota RØKKR,2,2,0,0,
0,Bance,15,23,0.65,,Minnesota RØKKR,0,loser,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,0
1,Afro,12,22,0.55,,Minnesota RØKKR,0,loser,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,0
2,Attach,16,19,0.84,,Minnesota RØKKR,0,loser,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,0
3,Cammy,20,14,1.43,,Minnesota RØKKR,0,loser,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,0
4,Sib,21,16,1.31,,Seattle Surge,3,winner,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,4
5,Accuracy,15,15,1.00,,Seattle Surge,3,winner,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,5
6,Mack,18,18,1.00,,Seattle Surge,3,winner,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,6
7,Pred,24,14,1.71,,Seattle Surge,3,winner,MRSSW1M3, Fortress,Control,8:30,Minnesota RØKKR,,,,,2
0,KiSMET,36,28,1.29,43,New York Subliners,250,winner,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
1,Priestahh,27,23,1.17,105,New York Subliners,250,winner,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
2,Skyz,14,19,0.74,68,New York Subliners,250,winner,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
3,HyDra,33,24,1.38,49,New York Subliners,250,winner,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
4,Capsidal,31,32,0.97,74,Florida Mutineers,228,loser,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
5,Havok,22,27,0.81,87,Florida Mutineers,228,loser,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
6,Brack,19,27,0.70,41,Florida Mutineers,228,loser,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
7,FeLo,22,24,0.92,37,Florida Mutineers,228,loser,NYSFMW1M3, Hydro,Hardpoint,12:42,New York Subliners,,,,,
0,KiSMET,5,6,0.83,,New York Subliners,6,winner,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,2,2,0,0,
1,Priestahh,5,6,0.83,,New York Subliners,6,winner,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,1,0,1,0,
2,Skyz,5,4,1.25,,New York Subliners,6,winner,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,0,1,1,0,
3,HyDra,11,4,2.75,,New York Subliners,6,winner,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,2,0,1,0,
4,Capsidal,4,6,0.67,,Florida Mutineers,2,loser,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,1,0,0,0,
5,Havok,5,7,0.71,,Florida Mutineers,2,loser,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,2,4,0,0,
6,Brack,7,6,1.17,,Florida Mutineers,2,loser,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,0,0,0,0,
7,FeLo,4,7,0.56,,Florida Mutineers,2,loser,NYSFMW1M3, Hotel,SearchandDestroy,9:22,New York Subliners,0,1,1,0,
0,KiSMET,20,15,1.33,,New York Subliners,3,winner,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,3
1,Priestahh,18,11,1.64,,New York Subliners,3,winner,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,3
2,Skyz,14,11,1.27,,New York Subliners,3,winner,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,0
3,HyDra,19,11,1.73,,New York Subliners,3,winner,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,6
4,Capsidal,14,19,0.74,,Florida Mutineers,0,loser,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,0
5,Havok,11,16,0.69,,Florida Mutineers,0,loser,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,6
6,Brack,9,18,0.50,,Florida Mutineers,0,loser,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,0
7,FeLo,14,18,0.78,,Florida Mutineers,0,loser,NYSFMW1M3, El Asilo,Control,9:17,New York Subliners,,,,,2
0,Scrappy,22,16,1.38,55,Toronto Ultra,250,winner,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
1,Hicksy,16,19,0.84,73,Toronto Ultra,250,winner,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
2,Insight,19,11,1.73,159,Toronto Ultra,250,winner,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
3,CleanX,21,21,1.00,44,Toronto Ultra,250,winner,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
4,TJHaLy,17,20,0.85,29,Las Vegas Legion,148,loser,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
5,Temp,17,15,1.12,78,Las Vegas Legion,148,loser,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
6,2ReaL,14,20,0.70,43,Las Vegas Legion,148,loser,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
7,Clayster,19,23,0.83,43,Las Vegas Legion,148,loser,TULVLW1M3, Hotel,Hardpoint,8:58,Toronto Ultra,,,,,
0,Scrappy,10,7,1.43,,Toronto Ultra,5,loser,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,2,3,0,0,
1,Hicksy,4,9,0.44,,Toronto Ultra,5,loser,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,2,2,3,1,
2,Insight,5,5,1.00,,Toronto Ultra,5,loser,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,0,1,0,1,
3,CleanX,5,8,0.63,,Toronto Ultra,5,loser,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,0,1,0,1,
4,TJHaLy,8,5,1.60,,Las Vegas Legion,6,winner,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,2,2,0,1,
5,Temp,7,7,1.00,,Las Vegas Legion,6,winner,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,3,1,0,0,
6,2ReaL,7,6,1.17,,Las Vegas Legion,6,winner,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,2,1,4,1,
7,Clayster,7,6,1.17,,Las Vegas Legion,6,winner,TULVLW1M3, El Asilo,SearchandDestroy,9:16,Toronto Ultra,0,0,0,0,
0,Scrappy,21,16,1.31,,Toronto Ultra,3,winner,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,4
1,Hicksy,22,23,0.96,,Toronto Ultra,3,winner,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,5
2,Insight,14,9,1.56,,Toronto Ultra,3,winner,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,12
3,CleanX,22,19,1.15,,Toronto Ultra,3,winner,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,8
4,TJHaLy,13,21,0.62,,Las Vegas Legion,2,loser,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,9
5,Temp,14,20,0.70,,Las Vegas Legion,2,loser,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,7
6,2ReaL,20,19,1.05,,Las Vegas Legion,2,loser,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,7
7,Clayster,20,19,1.05,,Las Vegas Legion,2,loser,TULVLW1M3, Hotel,Control,11:15,Toronto Ultra,,,,,8
0,Scrappy,28,20,1.40,35,Toronto Ultra,250,winner,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
1,Hicksy,22,24,0.92,54,Toronto Ultra,250,winner,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
2,Insight,19,20,0.95,104,Toronto Ultra,250,winner,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
3,CleanX,24,23,1.04,64,Toronto Ultra,250,winner,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
4,TJHaLy,21,22,0.95,42,Las Vegas Legion,196,loser,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
5,Temp,26,22,1.18,30,Las Vegas Legion,196,loser,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
6,2ReaL,16,23,0.70,109,Las Vegas Legion,196,loser,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
7,Clayster,24,26,0.92,30,Las Vegas Legion,196,loser,TULVLW1M3, Hydro,Hardpoint,11:00,Toronto Ultra,,,,,
0,Octane,23,22,1.05,99,Los Angeles Thieves,250,winner,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
1,Drazah,15,15,1.00,51,Los Angeles Thieves,250,winner,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
2,Kenny,12,19,0.63,2,Los Angeles Thieves,250,winner,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
3,Envoy,23,18,1.28,111,Los Angeles Thieves,250,winner,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
4,Cellium,18,17,1.06,10,Atlanta FaZe,172,loser,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
5,Simp,23,14,1.64,129,Atlanta FaZe,172,loser,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
6,aBeZy,19,19,1.00,29,Atlanta FaZe,172,loser,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
7,SlasheR,14,23,0.61,14,Atlanta FaZe,172,loser,LATAFW1M3, Mercado,Hardpoint,9:41,Los Angeles Thieves,,,,,
0,Octane,3,7,0.43,,Los Angeles Thieves,1,loser,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,0,2,1,0,
1,Drazah,0,7,0.00,,Los Angeles Thieves,1,loser,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,0,3,0,0,
2,Kenny,5,6,0.83,,Los Angeles Thieves,1,loser,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,0,0,1,0,
3,Envoy,6,7,0.86,,Los Angeles Thieves,1,loser,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,0,2,0,0,
4,Cellium,5,3,1.67,,Atlanta FaZe,6,winner,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,0,0,0,0,
5,Simp,6,4,1.50,,Atlanta FaZe,6,winner,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,2,0,3,0,
6,aBeZy,8,4,2.00,,Atlanta FaZe,6,winner,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,3,0,0,0,
7,SlasheR,8,3,2.67,,Atlanta FaZe,6,winner,LATAFW1M3, El Asilo,SearchandDestroy,8:07,Los Angeles Thieves,2,0,0,1,
0,Octane,21,19,1.11,,Los Angeles Thieves,3,winner,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,6
1,Drazah,29,17,1.71,,Los Angeles Thieves,3,winner,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,2
2,Kenny,18,28,0.64,,Los Angeles Thieves,3,winner,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,5
3,Envoy,29,17,1.71,,Los Angeles Thieves,3,winner,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,8
4,Cellium,18,27,0.67,,Atlanta FaZe,2,loser,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,7
5,Simp,20,27,0.74,,Atlanta FaZe,2,loser,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,9
6,aBeZy,21,22,0.95,,Atlanta FaZe,2,loser,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,9
7,SlasheR,22,21,1.05,,Atlanta FaZe,2,loser,LATAFW1M3, Hotel,Control,13:04,Los Angeles Thieves,,,,,7
0,Octane,27,21,1.29,97,Los Angeles Thieves,250,winner,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
1,Drazah,27,20,1.35,110,Los Angeles Thieves,250,winner,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
2,Kenny,26,23,1.12,17,Los Angeles Thieves,250,winner,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
3,Envoy,16,28,0.56,74,Los Angeles Thieves,250,winner,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
4,Cellium,22,24,0.92,84,Atlanta FaZe,195,loser,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
5,Simp,17,24,0.71,53,Atlanta FaZe,195,loser,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
6,aBeZy,28,25,1.12,18,Atlanta FaZe,195,loser,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
7,SlasheR,25,23,1.09,61,Atlanta FaZe,195,loser,LATAFW1M3, Embassy,Hardpoint,11:09,Los Angeles Thieves,,,,,
