index,player,kills,deaths,kd,hill_time,team_name,team_score,map_outcome,matchID,map_winner,mode,gametime,match_winner,first_kill,first_death,plant,defuse,captures
6,Asim,7,8,0.88,,London Royal Ravens,6,winner,SSLRRW2M1, Mercado,SearchandDestroy,12:11,Seattle Surge,3,3,2,0,
7,PaulEhx,8,5,1.60,,London Royal Ravens,6,winner,SSLRRW2M1, Mercado,SearchandDestroy,12:11,Seattle Surge,0,0,0,1,
0,Sib,31,28,1.11,,Seattle Surge,3,winner,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,7
1,Accuracy,22,28,0.79,,Seattle Surge,3,winner,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,13
2,Mack,20,28,0.71,,Seattle Surge,3,winner,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,10
3,Pred,27,26,1.04,,Seattle Surge,3,winner,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,1
4,Zer0,25,17,1.47,,London Royal Ravens,2,loser,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,2
5,Nastie,20,27,0.74,,London Royal Ravens,2,loser,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,7
6,Asim,33,33,1.00,,London Royal Ravens,2,loser,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,3
7,PaulEhx,32,23,1.39,,London Royal Ravens,2,loser,SSLRRW2M1, Hotel,Control,14:53,Seattle Surge,,,,,7
0,Sib,26,23,1.12,24,Seattle Surge,250,winner,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
1,Accuracy,18,20,0.90,59,Seattle Surge,250,winner,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
2,Mack,19,24,0.79,51,Seattle Surge,250,winner,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
3,Pred,23,20,1.14,139,Seattle Surge,250,winner,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
4,Zer0,19,20,0.95,101,London Royal Ravens,235,loser,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
5,Nastie,22,18,1.22,85,London Royal Ravens,235,loser,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
6,Asim,26,25,1.04,31,London Royal Ravens,235,loser,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
7,PaulEhx,20,23,0.87,37,London Royal Ravens,235,loser,SSLRRW2M1, Mercado,Hardpoint,10:35,Seattle Surge,,,,,
0,Vikul,26,23,1.12,104,Florida Mutineers,250,winner,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
1,Havok,18,22,0.82,33,Florida Mutineers,250,winner,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
2,MajorManiak,13,21,0.62,111,Florida Mutineers,250,winner,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
3,Brack,23,20,1.14,66,Florida Mutineers,250,winner,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
4,Attach,25,19,1.32,56,Minnesota RØKKR,246,loser,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
5,Afro,26,23,1.12,55,Minnesota RØKKR,246,loser,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
6,Bance,12,18,0.67,142,Minnesota RØKKR,246,loser,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
7,Cammy,23,20,1.14,44,Minnesota RØKKR,246,loser,FMMRW2M1, Hotel,Hardpoint,10:28,Florida Mutineers,,,,,
0,Vikul,10,7,1.43,,Florida Mutineers,3,loser,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,3,0,3,0,
1,Havok,5,6,0.83,,Florida Mutineers,3,loser,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,0,3,0,0,
2,MajorManiak,4,8,0.50,,Florida Mutineers,3,loser,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,2,0,0,0,
3,Brack,2,8,0.25,,Florida Mutineers,3,loser,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,0,1,0,0,
4,Attach,10,4,2.50,,Minnesota RØKKR,6,winner,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,0,0,0,0,
5,Afro,7,4,1.75,,Minnesota RØKKR,6,winner,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,2,2,0,2,
6,Bance,5,7,0.71,,Minnesota RØKKR,6,winner,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,2,1,0,0,
7,Cammy,7,6,1.17,,Minnesota RØKKR,6,winner,FMMRW2M1, Hotel,SearchandDestroy,11:12,Florida Mutineers,0,2,2,0,
0,Vikul,22,26,0.85,,Florida Mutineers,2,loser,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,3
1,Havok,15,23,0.65,,Florida Mutineers,2,loser,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,2
2,MajorManiak,17,28,0.61,,Florida Mutineers,2,loser,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,0
3,Brack,17,16,1.06,,Florida Mutineers,2,loser,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,2
4,Attach,22,15,1.47,,Minnesota RØKKR,3,winner,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,0
5,Afro,26,19,1.37,,Minnesota RØKKR,3,winner,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,4
6,Bance,20,20,1.00,,Minnesota RØKKR,3,winner,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,8
7,Cammy,25,17,1.47,,Minnesota RØKKR,3,winner,FMMRW2M1, El Asilo,Control,13:17,Florida Mutineers,,,,,5
0,Vikul,22,26,0.85,77,Florida Mutineers,148,loser,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
1,Havok,13,28,0.46,39,Florida Mutineers,148,loser,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
2,MajorManiak,18,23,0.78,29,Florida Mutineers,148,loser,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
3,Brack,28,25,1.12,32,Florida Mutineers,148,loser,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
4,Attach,22,19,1.15,70,Minnesota RØKKR,250,winner,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
5,Afro,29,18,1.61,33,Minnesota RØKKR,250,winner,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
6,Bance,23,24,0.96,39,Minnesota RØKKR,250,winner,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
7,Cammy,28,20,1.40,118,Minnesota RØKKR,250,winner,FMMRW2M1, Fortress,Hardpoint,10:02,Florida Mutineers,,,,,
0,Kismet,21,20,1.05,113,New York Subliners,250,winner,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
1,Priestahh,16,13,1.23,48,New York Subliners,250,winner,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
2,Skyz,20,12,1.67,43,New York Subliners,250,winner,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
3,HyDra,23,18,1.28,61,New York Subliners,250,winner,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
4,Spart,14,18,0.78,36,Los Angeles Guerrillas,133,loser,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
5,Neptune,21,25,0.84,35,Los Angeles Guerrillas,133,loser,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
6,Huke,14,20,0.70,64,Los Angeles Guerrillas,133,loser,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
7,Arcitys,14,17,0.82,9,Los Angeles Guerrillas,133,loser,NYSLAGW2M1, Mercado,Hardpoint,9:27,New York Subliners,,,,,
0,Kismet,12,5,2.40,,New York Subliners,6,winner,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,3,0,0,0,
1,Priestahh,8,6,1.33,,New York Subliners,6,winner,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,1,1,0,0,
2,Skyz,7,5,1.40,,New York Subliners,6,winner,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,0,0,0,0,
3,HyDra,7,7,1.00,,New York Subliners,6,winner,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,5,1,3,0,
4,Spart,5,8,0.63,,Los Angeles Guerrillas,5,loser,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,0,0,0,0,
5,Neptune,7,9,0.78,,Los Angeles Guerrillas,5,loser,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,0,2,0,0,
6,Huke,7,8,0.88,,Los Angeles Guerrillas,5,loser,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,0,3,1,0,
7,Arcitys,4,9,0.44,,Los Angeles Guerrillas,5,loser,NYSLAGW2M1, Embassy,SearchandDestroy,12:30,New York Subliners,2,4,0,1,
0,Kismet,18,13,1.38,,New York Subliners,3,winner,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,6
1,Priestahh,17,13,1.31,,New York Subliners,3,winner,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,0
2,Skyz,19,7,2.71,,New York Subliners,3,winner,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,5
3,HyDra,18,13,1.38,,New York Subliners,3,winner,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,1
4,Spart,7,16,0.44,,Los Angeles Guerrillas,0,loser,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,2
5,Neptune,14,19,0.74,,Los Angeles Guerrillas,0,loser,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,0
6,Huke,11,19,0.57,,Los Angeles Guerrillas,0,loser,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,2
7,Arcitys,14,18,0.78,,Los Angeles Guerrillas,0,loser,NYSLAGW2M1, Fortress,Control,8:07,New York Subliners,,,,,0
0,Scrappy,24,22,1.09,72,Toronto Ultra,229,loser,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
1,Insight,15,16,0.94,75,Toronto Ultra,229,loser,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
2,CleanX,7,25,0.28,37,Toronto Ultra,229,loser,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
3,Standy,22,16,1.38,82,Toronto Ultra,229,loser,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
4,Cellium,28,18,1.56,2,Atlanta FaZe,250,winner,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
5,Simp,18,18,1.00,54,Atlanta FaZe,250,winner,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
6,SlasheR,19,15,1.27,46,Atlanta FaZe,250,winner,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
7,aBeZy,14,17,0.82,161,Atlanta FaZe,250,winner,TUAFW2M1, Mercado,Hardpoint,10:32,Toronto Ultra,,,,,
0,Scrappy,10,6,1.67,,Toronto Ultra,6,winner,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,1,2,0,0,
1,Insight,4,7,0.56,,Toronto Ultra,6,winner,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,2,1,0,1,
2,CleanX,6,8,0.75,,Toronto Ultra,6,winner,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,0,2,1,0,
3,Standy,14,7,2.00,,Toronto Ultra,6,winner,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,3,0,3,0,
4,Cellium,8,8,1.00,,Atlanta FaZe,5,loser,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,1,1,0,1,
5,Simp,10,8,1.25,,Atlanta FaZe,5,loser,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,2,0,3,1,
6,SlasheR,4,9,0.44,,Atlanta FaZe,5,loser,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,1,3,0,0,
7,aBeZy,6,9,0.67,,Atlanta FaZe,5,loser,TUAFW2M1, El Asilo,SearchandDestroy,13:11,Toronto Ultra,1,2,0,0,
0,Scrappy,19,15,1.27,,Toronto Ultra,3,winner,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,2
1,Insight,13,7,1.86,,Toronto Ultra,3,winner,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,4
2,CleanX,11,13,0.85,,Toronto Ultra,3,winner,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,2
3,Standy,21,14,1.50,,Toronto Ultra,3,winner,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,5
4,Cellium,13,15,0.87,,Atlanta FaZe,0,loser,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,3
5,Simp,15,15,1.00,,Atlanta FaZe,0,loser,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,7
6,SlasheR,11,17,0.65,,Atlanta FaZe,0,loser,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,1
7,aBeZy,10,17,0.59,,Atlanta FaZe,0,loser,TUAFW2M1, El Asilo,Control,9:33,Toronto Ultra,,,,,4
0,Scrappy,24,23,1.04,58,Toronto Ultra,249,loser,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
1,Insight,18,18,1.00,107,Toronto Ultra,249,loser,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
2,CleanX,16,24,0.67,98,Toronto Ultra,249,loser,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
3,Standy,22,20,1.10,53,Toronto Ultra,249,loser,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
4,Cellium,31,17,1.82,54,Atlanta FaZe,250,winner,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
5,Simp,19,25,0.76,63,Atlanta FaZe,250,winner,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
6,SlasheR,20,19,1.05,71,Atlanta FaZe,250,winner,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
7,aBeZy,14,19,0.74,120,Atlanta FaZe,250,winner,TUAFW2M1, Hotel,Hardpoint,10:34,Toronto Ultra,,,,,
0,Scrappy,6,4,1.50,,Toronto Ultra,6,winner,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,2,1,2,2,
1,Insight,7,4,1.75,,Toronto Ultra,6,winner,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,1,1,0,1,
2,CleanX,8,4,2.00,,Toronto Ultra,6,winner,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,1,0,0,0,
3,Standy,5,5,1.00,,Toronto Ultra,6,winner,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,0,1,0,0,
4,Cellium,7,6,1.17,,Atlanta FaZe,2,loser,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,1,1,0,0,
5,Simp,2,8,0.25,,Atlanta FaZe,2,loser,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,1,2,3,0,
6,SlasheR,3,5,0.60,,Atlanta FaZe,2,loser,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,0,1,0,1,
7,aBeZy,5,7,0.71,,Atlanta FaZe,2,loser,TUAFW2M1, Fortress,SearchandDestroy,9:16,Toronto Ultra,2,1,0,0,
0,Cellium,19,19,1.00,28,Atlanta FaZe,250,winner,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
1,Simp,22,18,1.22,129,Atlanta FaZe,250,winner,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
2,SlasheR,19,18,1.06,58,Atlanta FaZe,250,winner,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
3,aBeZy,24,14,1.71,71,Atlanta FaZe,250,winner,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
4,Temp,25,17,1.47,39,Las Vegas Legion,207,loser,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
5,Clayster,16,24,0.67,17,Las Vegas Legion,207,loser,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
6,TJHaLy,18,19,0.95,96,Las Vegas Legion,207,loser,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
7,Prolute,10,24,0.42,81,Las Vegas Legion,207,loser,AFLVLW2M1, Embassy,Hardpoint,9:43,Atlanta FaZe,,,,,
0,Cellium,8,1,8.00,,Atlanta FaZe,6,winner,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,2,0,0,1,
1,Simp,3,3,1.00,,Atlanta FaZe,6,winner,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,1,1,0,0,
2,SlasheR,4,2,2.00,,Atlanta FaZe,6,winner,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,1,0,0,0,
3,aBeZy,8,1,8.00,,Atlanta FaZe,6,winner,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,1,0,1,1,
4,Temp,2,6,0.33,,Las Vegas Legion,0,loser,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,0,1,0,0,
5,Clayster,2,5,0.40,,Las Vegas Legion,0,loser,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,0,1,1,0,
6,TJHaLy,2,6,0.33,,Las Vegas Legion,0,loser,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,1,1,1,0,
7,Prolute,1,6,0.17,,Las Vegas Legion,0,loser,AFLVLW2M1, Embassy,SearchandDestroy,5:46,Atlanta FaZe,0,2,0,0,
0,Cellium,13,8,1.63,,Atlanta FaZe,3,winner,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,3
1,Simp,19,19,1.00,,Atlanta FaZe,3,winner,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,1
2,SlasheR,22,11,2.00,,Atlanta FaZe,3,winner,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,4
3,aBeZy,17,13,1.31,,Atlanta FaZe,3,winner,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,3
4,Temp,11,18,0.61,,Las Vegas Legion,0,loser,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,0
5,Clayster,14,19,0.74,,Las Vegas Legion,0,loser,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,2
6,TJHaLy,13,20,0.65,,Las Vegas Legion,0,loser,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,6
7,Prolute,13,14,0.93,,Las Vegas Legion,0,loser,AFLVLW2M1, Hotel,Control,8:53,Atlanta FaZe,,,,,4
0,Zer0,17,24,0.71,15,London Royal Ravens,250,winner,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
1,Nastie,17,20,0.85,154,London Royal Ravens,250,winner,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
2,Asim,38,22,1.73,15,London Royal Ravens,250,winner,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
3,PaulEhx,31,25,1.24,81,London Royal Ravens,250,winner,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
4,Scump,30,22,1.36,62,OpTic Texas,223,loser,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
5,iLLeY,19,29,0.66,89,OpTic Texas,223,loser,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
6,Dashy,17,24,0.71,60,OpTic Texas,223,loser,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
7,Shotzzy,25,28,0.89,38,OpTic Texas,223,loser,LRROTW2M1, Fortress,Hardpoint,10:43,London Royal Ravens,,,,,
0,Zer0,1,6,0.17,,London Royal Ravens,2,loser,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,0,1,0,0,
1,Nastie,5,7,0.71,,London Royal Ravens,2,loser,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,1,0,0,0,
2,Asim,5,6,0.83,,London Royal Ravens,2,loser,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,2,4,1,0,
3,PaulEhx,6,6,1.00,,London Royal Ravens,2,loser,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,0,0,2,0,
4,Scump,8,2,4.00,,OpTic Texas,6,winner,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,2,0,2,2,
5,iLLeY,4,5,0.80,,OpTic Texas,6,winner,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,1,1,0,0,
6,Dashy,5,4,1.25,,OpTic Texas,6,winner,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,2,0,0,0,
7,Shotzzy,8,6,1.33,,OpTic Texas,6,winner,LRROTW2M1, Mercado,SearchandDestroy,8:54,London Royal Ravens,0,2,0,0,
0,Zer0,25,23,1.09,,London Royal Ravens,2,loser,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,2
1,Nastie,15,26,0.57,,London Royal Ravens,2,loser,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,9
2,Asim,31,26,1.19,,London Royal Ravens,2,loser,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,5
3,PaulEhx,21,28,0.75,,London Royal Ravens,2,loser,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,5
4,Scump,30,25,1.20,,OpTic Texas,3,winner,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,4
5,iLLeY,26,25,1.04,,OpTic Texas,3,winner,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,4
6,Dashy,19,15,1.27,,OpTic Texas,3,winner,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,4
7,Shotzzy,28,27,1.04,,OpTic Texas,3,winner,LRROTW2M1, Hotel,Control,16:39,London Royal Ravens,,,,,7
0,Zer0,19,20,0.95,70,London Royal Ravens,250,winner,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
1,Nastie,33,25,1.32,76,London Royal Ravens,250,winner,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
2,Asim,35,26,1.35,50,London Royal Ravens,250,winner,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
3,PaulEhx,29,23,1.26,79,London Royal Ravens,250,winner,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
4,Scump,29,30,0.97,31,OpTic Texas,193,loser,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
5,iLLeY,20,28,0.71,86,OpTic Texas,193,loser,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
6,Dashy,21,27,0.78,56,OpTic Texas,193,loser,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
7,Shotzzy,24,31,0.77,37,OpTic Texas,193,loser,LRROTW2M1, Embassy,Hardpoint,11:45,London Royal Ravens,,,,,
0,Zer0,4,6,0.67,,London Royal Ravens,1,loser,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,0,1,0,0,
1,Nastie,3,6,0.50,,London Royal Ravens,1,loser,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,1,3,0,0,
2,Asim,2,7,0.28,,London Royal Ravens,1,loser,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,0,2,0,0,
3,PaulEhx,3,6,0.50,,London Royal Ravens,1,loser,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,0,0,1,0,
4,Scump,7,3,2.33,,OpTic Texas,6,winner,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,0,0,0,0,
5,iLLeY,7,2,3.50,,OpTic Texas,6,winner,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,2,1,0,1,
6,Dashy,3,4,0.75,,OpTic Texas,6,winner,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,1,0,0,0,
7,Shotzzy,8,3,2.67,,OpTic Texas,6,winner,LRROTW2M1, Fortress,SearchandDestroy,8:03,London Royal Ravens,3,0,1,0,
0,KiSMET,31,28,1.11,51,New York Subliners,218,loser,NYSBBW2M1, Fortress,Hardpoint,11:46,New York Subliners,,,,,
1,Priestahh,25,26,0.96,60,New York Subliners,218,loser,NYSBBW2M1, Fortress,Hardpoint,11:46,New York Subliners,,,,,
